vente_article_id;contrat_num;article_type_code;reference_article_magasin;prix_vente_final;qte_vente;taux_commission;prix_net_deposant;magasin_code;vente_num;prix_vente_total;date_cloture_vente;date_reglement;reglement_deposant_id;prix_reglee;prix_deposant;prix_com;taux_assurance;contact_num;taux_tva;prix_a_reglee;reglee;libelle;STATUS
D33LAT-153602;1502509;DEPOT;11511937;10.5;1;0.4;0;D33LAT;0000002190;10.5;20151005;20151115;151007213156;0;6.3;4.2;0;D33LAT-11200973;0.2;10.5;0;C
D33LAT-153604;1502091;DEPOT;11510052;5.5;1;0.5;0;D33LAT;0000002192;5.5;20151005;20151115;1510072131277;0;2.75;2.75;0;D33LAT-11500514;0.2;5.5;0;C
D33LAT-153605;1501388;DEPOT;11506686;5;1;0.4;0;D33LAT;0000002192;5;20151005;20151115;151007213121;0;3;2;0;D33LAT-11200973;0.2;5;0;C
D33LAT-153608;1500765;DEPOT;11503838;0.5;1;0.5;0;D33LAT;0000002192;0.5;20151005;20151115;1510072131532;0;0.25;0.25;0;D33LAT-11000676;0.2;0.5;0;C
D33LAT-153609;1500874;DEPOT;11504361;2.5;1;0.5;0;D33LAT;0000002192;2.5;20151005;20151115;1510191933272;0;1.25;1.25;0;D33LAT-11400430;0.2;2.5;0;C
D33LAT-153610;000304;DEPOT;000304-2;8;1;0.5;0;D33LAT;0000002192;8;20151005;20151115;151019193353;0;4;4;0;D33LAT-10100548;0.2;8;0;C
D33LAT-153611;1501348;DEPOT;11506427;2;1;0.38;0;D33LAT;0000002192;2;20151005;20151115;1510191933312;0;1.24;0.76;0;D33LAT-10600207;0.2;2;0;C
D33LAT-153612;1404316;DEPOT;11421829;3;1;0.38;0;D33LAT;0000002193;3;20151005;20151115;1510072131307;0;1.86;1.14;0;D33LAT-10600207;0.2;3;0;C
D33LAT-153614;1501348;DEPOT;11506705;1.5;4;0.38;0;D33LAT;0000002194;6;20151005;20151115;1510191933312;0;3.72;2.28;0;D33LAT-10600207;0.2;6;0;C
D33LAT-153616;1502971;DEPOT;11514563;3;1;0.2;0;D33LAT;0000002195;3;20151005;20151115;1510191933552;0;2.4;0.6;0;D33LAT-19800369;0.2;3;0;C
D33LAT-153622;1500871;DEPOT;11504341;1;1;0.5;0;D33LAT;0000002199;1;20151005;20151115;151007213120;0;0.5;0.5;0;D33LAT-10700145;0.2;1;0;C
D33LAT-153630;1503051;DEPOT;11514888;12.75;1;0.5;0;D33LAT;0000002205;12.75;20151005;20151115;151019193316;0;6.38;6.38;0;D33LAT-11500415;0.2;12.75;0;C
D33LAT-153632;1502549;DEPOT;11512225;1;4;0.4;0;D33LAT;0000002206;4;20151005;20151115;151019193350;0;2.4;1.6;0;D33LAT-11300406;0.2;4;0;C
D33LAT-153633;1502549;DEPOT;11512251;5;1;0.4;0;D33LAT;0000002206;5;20151005;20151115;151019193350;0;3;2;0;D33LAT-11300406;0.2;5;0;C
D33LAT-153634;000297;DEPOT;000297-1;450;1;0.461111;0;D33LAT;0000002207;450;20151005;20151115;1510072131275;0;242.5;207.5;0;D33LAT-10001627;0.2;450;0;C
D33LAT-153635;1501835;DEPOT;11508881;72;1;0.4;0;D33LAT;0000002208;72;20151005;20151115;1510191933559;0;43.2;28.8;0;D33LAT-19700084;0.2;72;0;C
D33LAT-153642;1501386;DEPOT;11506666;5;1;0.5;0;D33LAT;0000002210;5;20151005;20151115;1510072131530;0;2.5;2.5;0;D33LAT-11500349;0.2;5;0;C
D33LAT-153643;000342;DEPOT;000342-17;35;1;0.4;0;D33LAT;0000002210;35;20151005;20151115;1510072131274;0;21;14;0;D33LAT-19700084;0.2;35;0;C
D33LAT-153644;1503008;DEPOT;11514963;3;1;0.2;0;D33LAT;0000002211;3;20151005;20151115;151019193358;0;2.4;0.6;0;D33LAT-19800369;0.2;3;0;C
D33LAT-153647;000279;DEPOT;000279-1;45;1;0.5;0;D33LAT;0000002213;45;20151005;20151115;1510191933527;0;22.5;22.5;0;D33LAT-11500298;0.2;45;0;C
D33LAT-153648;000172;DEPOT;000172-5;50;1;0.5;0;D33LAT;0000002213;50;20151005;20151115;1510191933537;0;25;25;0;D33LATPO50572;0.2;50;0;C
D33LAT-153649;000269;DEPOT;000269-1;50;1;0.5;0;D33LAT;0000002213;50;20151005;20151115;1510072131529;0;25;25;0;D33LAT-10001200;0.2;50;0;C
D33LAT-153650;1500852;DEPOT;11504225;9;1;0.5;0;D33LAT;0000002213;9;20151005;20151115;1510072131273;0;4.5;4.5;0;D33LAT-10000347;0.2;9;0;C
D33LAT-153652;000210;DEPOT;000210-2;30;1;0.5;0;D33LAT;0000002214;30;20151005;20151115;151019193315;0;15;15;0;D33LATLE50601;0.2;30;0;C
D33LAT-153653;000201;DEPOT;000201-33;10;1;0.4;0;D33LAT;0000002214;10;20151005;20151115;151019193336;0;6;4;0;D33LAT-19700084;0.2;10;0;C
D33LAT-153654;1502509;DEPOT;11511944;5.6;1;0.4;0;D33LAT;0000002215;5.6;20151005;20151115;151007213156;0;3.36;2.24;0;D33LAT-11200973;0.2;5.6;0;C
D33LAT-153656;1502818;DEPOT;11513541;38.25;1;0.5;0;D33LAT;0000002217;38.25;20151005;20151115;1510191933270;0;19.13;19.13;0;D33LAT-10100672;0.2;38.25;0;C
D33LAT-153662;000170;DEPOT;000170-2;25;1;0.5;0;D33LAT;0000002221;25;20151005;20151115;1510191933567;0;12.5;12.5;0;D33LAT-11100165;0.2;25;0;C
D33LAT-153672;1501348;DEPOT;11506427;2;1;0.38;0;D33LAT;0000002226;2;20151005;20151115;1510191933312;0;1.24;0.76;0;D33LAT-10600207;0.2;2;0;C
D33LAT-153674;1502038;DEPOT;11509815;27.5;1;0.5;0;D33LAT;0000002227;27.5;20151005;20151115;151019193313;0;13.75;13.75;0;D33LAT-11200321;0.2;27.5;0;C
D33LAT-153675;1502944;DEPOT;11514210;63.75;1;0.5;0;D33LAT;0000002228;63.75;20151005;20151115;151019193312;0;31.88;31.88;0;D33LAT-10601371;0.2;63.75;0;C
D33LAT-153676;000123;DEPOT;000123-8;30;1;0.5;0;D33LAT;0000002229;30;20151005;20151115;1510191933522;0;15;15;0;D33LAT-11400447;0.2;30;0;C
D33LAT-153677;1501339;DEPOT;11506379;11.25;1;0.5;0;D33LAT;0000002230;11.25;20151005;20151115;1510072131271;0;5.63;5.63;0;D33LAT-11500343;0.2;11.25;0;C
D33LAT-153679;1500523;DEPOT;11502594;1;1;0.4;0;D33LAT;0000002232;1;20151005;20151115;1510191933266;0;0.6;0.4;0;D33LAT-19700084;0.2;1;0;C
D33LAT-153680;000096;DEPOT;000096-24;8;1;0.4;0;D33LAT;0000002233;8;20151005;20151115;151019193318;0;4.8;3.2;0;D33LAT-11300406;0.2;8;0;C
D33LAT-153681;1502549;DEPOT;11512188;3;1;0.4;0;D33LAT;0000002234;3;20151005;20151115;151019193350;0;1.8;1.2;0;D33LAT-11300406;0.2;3;0;C
D33LAT-153682;1501588;DEPOT;11507648;75;1;0.01;0;D33LAT;0000002235;75;20151005;20151115;151019193360;0;74.25;0.75;0;D33LAT-11300098;0.2;75;0;C
D33LAT-153683;1501588;DEPOT;11507647;75;1;0.01;0;D33LAT;0000002235;75;20151005;20151115;151019193360;0;74.25;0.75;0;D33LAT-11300098;0.2;75;0;C
D33LAT-153688;1502127;DEPOT;11510322;3;1;0.38;0;D33LAT;0000002238;3;20151006;20151115;1510191933572;0;1.86;1.14;0;D33LAT-10600207;0.2;3;0;C
D33LAT-153689;1501588;DEPOT;11507648;75;2;0.01;0;D33LAT;0000002239;150;20151006;20151115;151019193360;0;148.5;1.5;0;D33LAT-11300098;0.2;150;0;C
D33LAT-153690;1501677;DEPOT;11508049;6;2;0.5;0;D33LAT;0000002239;12;20151006;20151115;1510072131526;0;6;6;0;D33LAT-11500401;0.2;12;0;C
D33LAT-153692;1501431;DEPOT;11506887;2;1;0.4;0;D33LAT;0000002240;2;20151006;20151115;151019193310;0;1.2;0.8;0;D33LAT-11300406;0.2;2;0;C
D33LAT-153693;1502419;DEPOT;11511546;105;1;0.497619;0;D33LAT;0000002241;105;20151006;20151115;151007213114;0;52.75;52.25;0;D33LAT-11500592;0.2;105;0;C
D33LAT-153696;1502549;DEPOT;11512304;1;3;0.4;0;D33LAT;0000002243;3;20151006;20151115;151019193350;0;1.8;1.2;0;D33LAT-11300406;0.2;3;0;C
D33LAT-153697;000203;DEPOT;000203-2;30;1;0.5;0;D33LAT;0000002244;30;20151006;20151115;1510072131525;0;15;15;0;D33LAT-10800665;0.2;30;0;C
D33LAT-153700;000295;DEPOT;000295-3;120;1;0.491666;0;D33LAT;0000002246;120;20151006;20151115;1510072131269;0;61;59;0;D33LATLE50649;0.2;120;0;C
D33LAT-153702;000091;DEPOT;000091-4;10;1;0.5;0;D33LAT;0000002247;10;20151006;20151115;1510191933521;0;5;5;0;D33LAT140001302;0.2;10;0;C
D33LAT-153703;000048;DEPOT;000048-1;30;1;0.5;0;D33LAT;0000002248;30;20151006;20151115;1510072131524;0;15;15;0;D33LAT-10001222;0.2;30;0;C
D33LAT-153704;000201;DEPOT;000201-12;5;1;0.4;0;D33LAT;0000002249;5;20151006;20151115;151019193336;0;3;2;0;D33LAT-19700084;0.2;5;0;C
D33LAT-153705;1501071;DEPOT;11505182;2.5;1;0.2;0;D33LAT;0000002250;2.5;20151006;20151115;151007213164;0;2;0.5;0;D33LAT-10300321;0.2;2.5;0;C
D33LAT-153706;1501732;DEPOT;11508334;30;1;0.5;0;D33LAT;0000002250;30;20151006;20151115;1510072132268;0;15;15;0;D33LAT-11000504;0.2;30;0;C
D33LAT-153708;000213;DEPOT;000213-1;25;1;0.5;0;D33LAT;0000002252;25;20151006;20151115;1510191933265;0;12.5;12.5;0;D33LAT-11500499;0.2;25;0;C
D33LAT-153710;000201;DEPOT;000201-30;25;1;0.4;0;D33LAT;0000002254;25;20151006;20151115;151019193336;0;15;10;0;D33LAT-19700084;0.2;25;0;C
D33LAT-153711;1502971;DEPOT;11514339;12.75;1;0.2;0;D33LAT;0000002255;12.75;20151006;20151115;1510191933552;0;10.2;2.55;0;D33LAT-19800369;0.2;12.75;0;C
D33LAT-153715;1501174;DEPOT;11505684;2;1;0.5;0;D33LAT;0000002259;2;20151006;20151115;1510072132523;0;1;1;0;D33LAT-19800370;0.2;2;0;C
D33LAT-153717;1502472;DEPOT;11511793;52.5;1;0.5;0;D33LAT;0000002260;52.5;20151006;20151115;1510072132267;0;26.25;26.25;0;D33LAT-11500597;0.2;52.5;0;C
D33LAT-153718;000358;DEPOT;000358-1;10;1;0.4;0;D33LAT;0000002261;10;20151006;20151115;151007213211;0;6;4;0;D33LAT-11300406;0.2;10;0;C
D33LAT-153720;000284;DEPOT;000284-15;120;1;0.491666;0;D33LAT;0000002263;120;20151006;20151115;1510191933557;0;61;59;0;D33LAT110000327;0.2;120;0;C
D33LAT-153722;000190;DEPOT;000190-3;10;1;0.5;0;D33LAT;0000002264;10;20151006;20151115;1510191933520;0;5;5;0;D33LATGU50587;0.2;10;0;C
D33LAT-153723;000140;DEPOT;000140-4;45;1;0.5;0;D33LAT;0000002264;45;20151006;20151115;1510191933264;0;22.5;22.5;0;D33LATGI50548;0.2;45;0;C
D33LAT-153726;1502127;DEPOT;11510251;2.5;2;0.38;0;D33LAT;0000002266;5;20151006;20151115;1510191933572;0;3.1;1.9;0;D33LAT-10600207;0.2;5;0;C
D33LAT-153727;1404737;DEPOT;11424246;23;1;0.38;0;D33LAT;0000002267;23;20151006;20151115;15101919338;0;14.26;8.74;0;D33LAT-10600207;0.2;23;0;C
D33LAT-153728;1501889;DEPOT;11509155;22;1;0.38;0;D33LAT;0000002267;22;20151006;20151115;151019193343;0;11.16;6.84;0;D33LAT-11100362;0.2;18;0;C
D33LAT-153731;1503019;DEPOT;11514706;4.25;1;0.4;0;D33LAT;0000002270;4.25;20151006;20151115;1510191933564;0;2.55;1.7;0;D33LAT-11300406;0.2;4.25;0;C
D33LAT-153732;1500257;DEPOT;11501393;40;1;0.5;0;D33LAT;0000002271;40;20151006;20151115;1510191933263;0;20;20;0;D33LAT-11500071;0.2;40;0;C
D33LAT-153734;1502326;DEPOT;11511106;10;1;0.5;0;D33LAT;0000002273;10;20151006;20151115;15101919337;0;4.25;4.25;0;D33LAT-10900213;0.2;8.5;0;C
D33LAT-153735;1502580;DEPOT;11512485;10.5;1;0.5;0;D33LAT;0000002273;10.5;20151006;20151115;15100721329;0;5.25;5.25;0;D33LAT-10801222;0.2;10.5;0;C
D33LAT-153737;1501416;DEPOT;11506818;18.75;1;0.5;0;D33LAT;0000002273;18.75;20151006;20151115;1510191933518;0;9.38;9.38;0;D33LAT-10700275;0.2;18.75;0;C
D33LAT-153738;000201;DEPOT;000201-21;8;1;0.4;0;D33LAT;0000002274;8;20151006;20151115;151019193336;0;4.8;3.2;0;D33LAT-19700084;0.2;8;0;C
D33LAT-153739;000306;DEPOT;000306-2;8;1;0.5;0;D33LAT;0000002274;8;20151006;20151115;1510191933262;0;4;4;0;D33LAT-11001009;0.2;8;0;C
D33LAT-153743;1500104;DEPOT;11500411;199;1;0.4;0;D33LAT;0000002277;199;20151006;20151115;15101919336;0;119.4;79.6;0;D33LAT-11200895;0.2;199;0;C
D33LAT-153744;1500104;DEPOT;11500410;299;1;0.4;0;D33LAT;0000002277;299;20151006;20151115;15101919336;0;179.4;119.6;0;D33LAT-11200895;0.2;299;0;C
D33LAT-153746;000075;DEPOT;000075-2;45;1;0.5;0;D33LAT;0000002279;45;20151006;20151115;1510072132519;0;22.5;22.5;0;D33LAT-10000505;0.2;45;0;C
D33LAT-153747;1502331;DEPOT;11511199;5.6;1;0.4;0;D33LAT;0000002280;5.6;20151006;20151115;15101919335;0;3.36;2.24;0;D33LAT-11300406;0.2;5.6;0;C
D33LAT-153748;1501588;DEPOT;11507555;70;1;0.01;0;D33LAT;0000002280;70;20151006;20151115;151019193360;0;69.3;0.7;0;D33LAT-11300098;0.2;70;0;C
D33LAT-153749;000268;DEPOT;000268-27;5;2;0.5;0;D33LAT;0000002281;10;20151006;20151115;1510191933569;0;5;5;0;D33LAT100001162;0.2;10;0;C
D33LAT-153751;000202;DEPOT;000202-4;50;1;0.5;0;D33LAT;0000002282;50;20151006;20151115;1510191933516;0;25;25;0;D33LAT-11400636;0.2;50;0;C
D33LAT-153752;000202;DEPOT;000202-5;25;1;0.5;0;D33LAT;0000002282;25;20151006;20151115;1510191933516;0;12.5;12.5;0;D33LAT-11400636;0.2;25;0;C
D33LAT-153758;1502898;DEPOT;11513973;12.75;1;0.5;0;D33LAT;0000002286;12.75;20151006;20151115;1510191933260;0;6.38;6.38;0;D33LAT-19900178;0.2;12.75;0;C
D33LAT-153759;1502823;DEPOT;11513650;6.8;1;0.2;0;D33LAT;0000002287;6.8;20151006;20151115;1510191933515;0;5.44;1.36;0;D33LAT-19800369;0.2;6.8;0;C
D33LAT-153760;1404693;DEPOT;11424042;290;1;0.467241;0;D33LAT;0000002288;290;20151006;20151115;1510191933259;0;154.5;135.5;0;D33LAT-11400322;0.2;290;0;C
D33LAT-153761;000226;DEPOT;000226-23;159;1;0.4;0;D33LAT;0000002288;159;20151006;20151115;1510191933544;0;95.4;63.6;0;D33LAT-11300406;0.2;159;0;C
D33LAT-153762;000226;DEPOT;000226-23;159;1;0.4;0;D33LAT;0000002288;159;20151006;20151115;1510191933544;0;95.4;63.6;0;D33LAT-11300406;0.2;159;0;C
D33LAT-153765;1502549;DEPOT;11512204;5;1;0.4;0;D33LAT;0000002289;5;20151006;20151115;151019193350;0;2.1;1.4;0;D33LAT-11300406;0.2;3.5;0;C
D33LAT-153843;1501779;DEPOT;11508551;8;1;0.5;0;D33LAT;0000002333;8;20151007;20151115;1510072132517;0;4;4;0;D33LAT-10200514;0.2;8;0;C
D33LAT-153844;000096;DEPOT;000096-32;8;1;0.4;0;D33LAT;0000002334;8;20151007;20151115;151019193318;0;4.8;3.2;0;D33LAT-11300406;0.2;8;0;C
D33LAT-153845;1501570;DEPOT;11507468;30;1;0.5;0;D33LAT;0000002335;30;20151007;20151115;1510072132261;0;15;15;0;D33LAT-11500398;0.2;30;0;C
D33LAT-153846;1502127;DEPOT;11510350;3;2;0.38;0;D33LAT;0000002336;6;20151007;20151115;1510191933572;0;3.72;2.28;0;D33LAT-10600207;0.2;6;0;C
D33LAT-153853;1502999;DEPOT;11514529;35;1;0.4;0;D33LAT;0000002339;35;20151007;20151115;15101919333;0;21;14;0;D33LAT-11500719;0.2;35;0;C
D33LAT-153855;1502197;DEPOT;11510557;33;1;0.5;0;D33LAT;0000002340;33;20151007;20151115;1510191933258;0;16.5;16.5;0;D33LAT-11500535;0.2;33;0;C
D33LAT-153856;1501925;DEPOT;11509381;16.5;1;0.5;0;D33LAT;0000002340;16.5;20151007;20151115;1510191933513;0;8.25;8.25;0;D33LAT-19800837;0.2;16.5;0;C
D33LAT-153861;1502999;DEPOT;11514595;69;1;0.4;0;D33LAT;0000002343;69;20151007;20151115;15101919333;0;41.4;27.6;0;D33LAT-11500719;0.2;69;0;C
D33LAT-153769;1501456;DEPOT;11506974;22.5;1;0.5;0;D33LAT;0000002292;22.5;20151007;20151115;1510191933556;0;11.25;11.25;0;D33LAT-11500373;0.2;22.5;0;C
D33LAT-153770;000373;DEPOT;000373-4;10;1;0.5;0;D33LAT;0000002292;10;20151007;20151115;15100721324;0;5;5;0;D33LATAU50690;0.2;10;0;C
D33LAT-153774;1500411;DEPOT;11502151;1;2;0.38;0;D33LAT;0000002293;2;20151007;20151115;151019193322;0;1.24;0.76;0;D33LAT-10600207;0.2;2;0;C
D33LAT-153775;1502446;DEPOT;11511697;4;1;0.2;0;D33LAT;0000002294;4;20151007;20151115;1510191933256;0;3.2;0.8;0;D33LAT-19800369;0.2;4;0;C
D33LAT-153779;000264;DEPOT;000264-1;75;1;0.5;0;D33LAT;0000002297;75;20151007;20151115;1510191933914;0;37.5;37.5;0;D33LAT-10301445;0.2;75;0;C
D33LAT-153781;1501895;DEPOT;11509223;5;1;0.4;0;D33LAT;0000002299;5;20151007;20151115;1510191933531;0;1.56;1.04;0;D33LAT-11200973;0.2;2.6;0;C
D33LAT-153782;1502768;DEPOT;11513309;76.5;1;0.5;0;D33LAT;0000002300;76.5;20151007;20151115;1510191933915;0;38.25;38.25;0;D33LAT-11500656;0.2;76.5;0;C
D33LAT-153783;1501203;DEPOT;11505831;50;1;0.5;0;D33LAT;0000002300;50;20151007;20151115;1510072132514;0;25;25;0;D33LAT-11100942;0.2;50;0;C
D33LAT-153784;1502549;DEPOT;11512207;4.2;1;0.4;0;D33LAT;0000002300;4.2;20151007;20151115;151019193350;0;2.52;1.68;0;D33LAT-11300406;0.2;4.2;0;C
D33LAT-153788;000156;DEPOT;000156-64;5;1;0.4;0;D33LAT;0000002303;5;20151007;20151115;1510191933299;0;3;2;0;D33LAT-11300406;0.2;5;0;C
D33LAT-153789;1501602;DEPOT;11507690;3.2;1;0.5;0;D33LAT;0000002304;3.2;20151007;20151115;1510191933916;0;1.6;1.6;0;D33LAT-19900833;0.2;3.2;0;C
D33LAT-153790;1500923;DEPOT;11504617;11;1;0.4;0;D33LAT;0000002304;11;20151007;20151115;1510191933316;0;6.6;4.4;0;D33LAT-11300406;0.2;11;0;C
D33LAT-153791;000321;DEPOT;000321-2;10;1;0.5;0;D33LAT;0000002305;10;20151007;20151115;15100721322;0;5;5;0;D33LATBO50655;0.2;10;0;C
D33LAT-153792;1502891;DEPOT;11513985;12.75;1;0.5;0;D33LAT;0000002306;12.75;20151007;20151115;1510191933917;0;6.38;6.38;0;D33LAT-11100165;0.2;12.75;0;C
D33LAT-153794;000184;DEPOT;000184-36;5;1;0.2;0;D33LAT;0000002307;5;20151007;20151115;151019193352;0;4;1;0;D33LAT-19800369;0.2;5;0;C
D33LAT-153799;1404271;DEPOT;11421619;5;1;0.5;0;D33LAT;0000002311;5;20151007;20151115;15100721321;0;2.5;2.5;0;D33LAT-11400036;0.2;5;0;C
D33LAT-153800;1501588;DEPOT;11507655;10;2;0.01;0;D33LAT;0000002311;20;20151007;20151115;151019193360;0;19.8;0.2;0;D33LAT-11300098;0.2;20;0;C
D33LAT-153801;1501588;DEPOT;11507651;5;1;0.01;0;D33LAT;0000002311;5;20151007;20151115;151019193360;0;4.95;0.05;0;D33LAT-11300098;0.2;5;0;C
D33LAT-153802;1502353;DEPOT;11511367;35;1;0.5;0;D33LAT;0000002311;35;20151007;20151115;1510072132512;0;17.5;17.5;0;D33LAT-10001528;0.2;35;0;C
D33LAT-153803;000096;DEPOT;000096-57;8;1;0.4;0;D33LAT;0000002312;8;20151007;20151115;151019193318;0;4.8;3.2;0;D33LAT-11300406;0.2;8;0;C
D33LAT-153804;1502753;DEPOT;11513249;5.95;1;0.5;0;D33LAT;0000002313;5.95;20151007;20151115;1510191933918;0;2.98;2.98;0;D33LAT-10800711;0.2;5.95;0;C
D33LAT-153808;1501356;DEPOT;11506494;20;1;0.5;0;D33LAT;0000002316;20;20151007;20151115;1510072132253;0;10;10;0;D33LAT-11400323;0.2;20;0;C
D33LAT-153811;1502896;DEPOT;11513945;76.5;1;0.5;0;D33LAT;0000002317;76.5;20151007;20151115;151007213119;0;38.25;38.25;0;D33LAT-11500675;0.2;76.5;0;C
D33LAT-153812;1501416;DEPOT;11506820;47.5;1;0.5;0;D33LAT;0000002318;47.5;20151007;20151115;1510191933518;0;23.75;23.75;0;D33LAT-10700275;0.2;47.5;0;C
D33LAT-153815;000142;DEPOT;000142-1;25;1;0.5;0;D33LAT;0000002320;25;20151007;20151115;1510072131283;0;12.5;12.5;0;D33LAT-10900580;0.2;25;0;C
D33LAT-153816;000156;DEPOT;000156-59;7;1;0.4;0;D33LAT;0000002321;7;20151007;20151115;1510191933299;0;4.2;2.8;0;D33LAT-11300406;0.2;7;0;C
D33LAT-153817;1502549;DEPOT;11512257;7;1;0.4;0;D33LAT;0000002321;7;20151007;20151115;151019193350;0;4.2;2.8;0;D33LAT-11300406;0.2;7;0;C
D33LAT-153818;000215;DEPOT;000215-9;20;1;0.5;0;D33LAT;0000002322;20;20151007;20151115;1510072132250;0;10;10;0;D33LAT-19800725;0.2;20;0;C
D33LAT-153819;000347;DEPOT;000347-1;80;1;0.5;0;D33LAT;0000002322;80;20151007;20151115;1510072132249;0;40;40;0;D33LAT-11300814;0.2;80;0;C
D33LAT-153821;1501761;DEPOT;11508425;60;1;0.5;0;D33LAT;0000002324;60;20151007;20151115;1510072132254;0;30;30;0;D33LAT-11500444;0.2;60;0;C
D33LAT-153822;000268;DEPOT;000268-20;40;1;0.5;0;D33LAT;0000002325;40;20151007;20151115;1510191933569;0;20;20;0;D33LAT100001162;0.2;40;0;C
D33LAT-153826;1501301;DEPOT;11506458;2.5;1;0.5;0;D33LAT;0000002326;2.5;20151007;20151115;1510072131573;0;1.25;1.25;0;D33LAT-11500335;0.2;2.5;0;C
D33LAT-153827;1500944;DEPOT;11504716;6;2;0.5;0;D33LAT;0000002326;12;20151007;20151115;1510072132255;0;6;6;0;D33LAT-11400613;0.2;12;0;C
D33LAT-153828;1501064;DEPOT;11505150;1.5;1;0.5;0;D33LAT;0000002326;1.5;20151007;20151115;1510072132913;0;0.75;0.75;0;D33LAT-19700217;0.2;1.5;0;C
D33LAT-153831;1501212;DEPOT;11505864;5;1;0.5;0;D33LAT;0000002327;5;20151007;20151115;1510191933545;0;2.5;2.5;0;D33LAT-11300118;0.2;5;0;C
D33LAT-153832;1501090;DEPOT;11505255;2;1;0.5;0;D33LAT;0000002327;2;20151007;20151115;1510191933317;0;1;1;0;D33LAT-11300610;0.2;2;0;C
D33LAT-153833;1501090;DEPOT;11505252;2.5;1;0.5;0;D33LAT;0000002327;2.5;20151007;20151115;1510191933317;0;1.25;1.25;0;D33LAT-11300610;0.2;2.5;0;C
